original_text,label,label_name,paraphrase,similarity
"US security official killed in Iraq attack A US security official, assigned to the US Embassy in Baghdad, was killed on Sunday by a mortar attack on a US Army base near Baghdad International Airport, US Secretary of State Colin Powell said.",0,World,"The US Secretary of State, Colin Powell, announced on Sunday that a US security official assigned to the US Embassy in Baghdad was killed in an Iraqi mortar attack.",0.9141
Lackluster Jobs Report Pushes Stocks Down NEW YORK - Investors pushed stocks lower Friday as a surprisingly lackluster job creation report deepened Wall Street's pessimism over the health of the economy. A solid earnings report from General Electric Co...,0,World,"Wall Street's optimism about the economy was tempered by a disappointing job creation report, which saw stocks tumble on Friday. However, General Electric Co. had already released a strong earnings report.",0.6175
"Volkswagen May Be Close to Settling Its Wage Talks Volkswagen and its workers entered a critical week in their wage negotiations on Monday, with signs that a compromise was taking shape even as protests flared at factories across Germany.",0,World,"Volkswagen and its employees are about to begin a crucial week of wage negotiations, with signs of a potential compromise being established despite ongoing protests at factories in Germany.",0.7728
"Corporate tax bill nearing approval WASHINGTON US House and Senate negotiators, moving swiftly to finish a bill that would create more than \$100 billion in corporate tax breaks, have approved a \$10 billion buyout for tobacco farmers and rejected a Senate provision that would have subjected ",2,Business,The US House and Senate leaders are eagerly waiting for a corporate tax bill that would result in over $100 billion in tax breaks for businesses. They have also passed a deal to provide a buyout for tobacco farmers worth $10 billion and rejected a provision in the Senate that would have subjected those groups to significant scrutiny.,0.8549
Update 14: Future of Fannie Mae Executives Unclear Speculation swirled Thursday over the futures of Fannie Mae #39;s top executives after regulators #39; cited the mortgage giant for accounting violations going back to 2001.,2,Business,"Speculation about the future of Fannie Mae executives spread rapidly on Thursday, as regulators pointed to accounting violations committed by the mortgage giant dating back to 2001.",0.7261
"Small changes, big profits Staples Inc. hosted a daylong event last week for analysts who follow the company's stock, laying out plans to keep growing in the immediate future and beyond. Everyone went home smiling.",2,Business,"Staples Inc. organized a daylong event last week to showcase its growth plans for the immediate and long-term, focusing on small changes and big profits.",0.8139
"Bonds #39; contract reworked; will stage assault on Aaron #39;s record as &lt;b&gt;...&lt;/b&gt; Now that Barry Bonds is assured of staying with the San Francisco Giants for two more seasons, he already is looking beyond. His children won #39;t let him think about retirement just yet.",1,Sports,"The reworked contract of Bonds will launch an offensive on Aaron's record, according to the fact that he will remain with the San Francisco Giants for another two seasons. However, his children won't be giving him much reason to think about retiring yet.",0.8414
"Number of Kids on Antidepressants Drops Dramatically NEW YORK (AP) -- The number of children taking antidepressants has dropped dramatically since the Food and Drug Administration cautioned that the drugs can provoke suicidal behavior, according to a study.    Pharmacy benefit manager Medco Health Solutions found that the number of children taking antidepressants fell 18 percent in the first quarter and an additional 5 percent in the second quarter...",3,Sci/Tech,"The number of children taking antidepressants has dropped significantly in recent times, as reported by Medco Health Solutions, citing the Food and Drug Administration's warning that the drugs may cause suicide.",0.9346
"Novell launches Linux for desktop computers Novell, one of the popular names in the open-source community, has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.",3,Sci/Tech,"Novell introduces Linux for desktop computers, with an open-source model for enterprise computer systems.",0.8487
Stocks Higher on Drop in Jobless Claims A sharp drop in initial unemployment claims and bullish forecasts from Nokia and Texas Instruments sent stocks slightly higher in early trading Thursday.,2,Business,"Stocks rallied on Jobless Claims, and on Thursday, modest increases in early trading were triggered by strong initial unemployment claims and forward-looking statements from Nokia and Texas Instruments.",0.6375
Focus on deadly Africa diseases The UN's Global Fund meets African leaders in Tanzania for talks on fighting the world's deadliest diseases.,0,World,The UN's Global Fund gathers African leaders in Tanzania to address the most lethal diseases in the world.,0.9037
"EADS Offers to Split U.S. Tanker Deal With Boeing European Aeronautic Defense and Space Co., the parent of aircraft maker Airbus SAS, has proposed splitting a contested U.S. Air Force contract for refueling tankers with its rival Boeing Co., the European group's U.S. office said Friday.",2,Business,"EADS intends to divide a controversial tanker contract with Boeing European Aeronautic Defense and Space Co., its parent company, from its competitor Boeing Co. on Friday.",0.8324
"Notebook: James giving Sonics a jump-start Jerome James showed up late to the Sonics #39; home opener, and his lack of substantial playing time in exhibition games hinted at another wasted season full of jokes about a 7-foot-1 guy who couldn #39;t grab a rebound from a toddler.",1,Sports,"Jerome James gave the Sonics a jump-start by showing up late in their home opener, and his limited playing time in exhibition games indicated a season filled with jokes about a 7-foot-1 man who couldn't grab a rebound from a young child.",0.8707
"Commuter Plane Crashes in China, Killing 54 A China Eastern Airlines commuter plane crashed into a frozen lake in northern China this morning, killing all 53 people on board and 1 on the ground, state media and the airline said.",0,World,"The death toll from a Chinese commuter plane crash in northern China this morning is believed to be 54, according to state media and the airline. The crash caused 53 people on board and 1 on the ground.",0.7418
"Update 4: Tokyo Stocks Shed 1 Percent, Dollar Up Tokyo stocks shed more than 1 percent Friday, extending declines to a sixth straight session driven by Wall Street #39;s weakness and worries that higher oil prices may crimp corporate profits.",2,Business,"Tokyo's stock price increased by over 1% on Friday, extending its decline to a sixth consecutive session, fueled by worries about corporate profits posed by higher oil prices and financial slowdowns on Wall Street.",0.6495
"Hodge called up as Ponting returns home Victorian batsman Brad Hodge has been called in to the Australian Test squad in India, as a replacement for injured captain Ricky Ponting.",1,Sports,"Despite the return of injured captain Ricky Ponting, Brad Hodge has been chosen to replace him in the Australian Test team in India.",0.8239
