original_text,label,label_name,paraphrase,similarity
"Bad weather blamed for Indon crash BAD weather was the main cause of an accident which killed 26 people aboard an airplane whose spoiler did not work well, Indonesian investigators said today.",0,World,"Bad weather blamed for Indon crash BAD weather was the main cause of an accident that killed 26 people aboard an airplane whose spoiler did not work, Indonesian investigators said today.",0.9981
Musharraf visits Afghanistan Pakistani President General Pervez Musharraf on his visit after the landmark presidential polls in Afghanistan congratulated his Afghan counterpart Hamid Karzai for his victory Saturday afternoon.,0,World,"Musharraf visits Afghanistan on his visit after the landmark presidential polls in Afghanistan on Saturday, when his Afghan counterpart Hamid Karzai congratulated Musharraf for his victory.",0.9349
"Nortel financial filings could be delayed into 2005 Less than a week after it launched a media blitz to boost its image, Nortel Networks Ltd. postponed yet again the release of its financial statements, underlining the company #39;s challenges to steer out of the ",2,Business,"Nortel financial filings could be delayed into 2005 less than a week after it launched a media blitz to boost its image, Nortel Networks Ltd. postponed yet again the release of its financial statements, underlining the company's challenges to steer out of the ",0.9942
"Leeds students figure high on working curve Undergraduates in the city earn more than 90 a week on average, just behind Glasgow, Cambridge and Cardiff. Their hard-earned cash is likely to be spent on looking good and socialising, the ",2,Business,"Leeds students figure high on the working curve Undergraduates in the city earn more than 90 a week on average, just behind Glasgow, Cambridge and Cardiff. Their hard-earned cash is likely to be spent on looking good and socialising, he said.",0.9845
Hosted E-Mail Service Leaves Windows for Linux Company outsources e-mail for small to medium businesses.,3,Sci/Tech,Hosted E-Mail Service leaves Windows for Linux Company outsources e-mail for small to medium businesses.,1.0
"Plans for new Beagle trip to Mars The team behind Beagle 2, the failed mission to land on Mars and search for life, have unveiled plans for a successor. Professor Colin Pillinger, lead ",3,Sci/Tech,"Plans for new Beagle trip to Mars The team behind Beagle 2, the failed mission to land on Mars and search for life, have unveiled plans for a successor. Professor Colin Pillinger, lead",1.0
"US security official killed in Iraq attack A US security official, assigned to the US Embassy in Baghdad, was killed on Sunday by a mortar attack on a US Army base near Baghdad International Airport, US Secretary of State Colin Powell said.",0,World,"U.S. security official killed in Iraq attack A US security official assigned to the US Embassy in Baghdad, Iraq, was killed in a mortar attack on a US Army base near Baghdad International Airport, Secretary of State Colin Powell said Sunday.",0.9904
Lackluster Jobs Report Pushes Stocks Down NEW YORK - Investors pushed stocks lower Friday as a surprisingly lackluster job creation report deepened Wall Street's pessimism over the health of the economy. A solid earnings report from General Electric Co...,0,World,Lackluster Jobs Report Pushes Stocks Down New York - Investors pushed stocks lower on Friday as a surprisingly lackluster job creation report deepened Wall Street's pessimism about the health of the economy.,0.954
"Volkswagen May Be Close to Settling Its Wage Talks Volkswagen and its workers entered a critical week in their wage negotiations on Monday, with signs that a compromise was taking shape even as protests flared at factories across Germany.",0,World,"Volkswagen May Be Close to Settling Its Wage Talks Volkswagen and its workers entered a critical week in their wage negotiations on Monday, with signs that a compromise was taking shape even as protests flared across Germany.",0.9987
"Corporate tax bill nearing approval WASHINGTON US House and Senate negotiators, moving swiftly to finish a bill that would create more than \$100 billion in corporate tax breaks, have approved a \$10 billion buyout for tobacco farmers and rejected a Senate provision that would have subjected ",2,Business,"Corporate tax bill nearing approval WASHINGTON US House and Senate negotiators, moving swiftly to finish a bill that would create more than $100 billion in corporate tax breaks, approved a $10 billion buyout for tobacco farmers and rejected a Senate provision that would have subjected",0.9913
Update 14: Future of Fannie Mae Executives Unclear Speculation swirled Thursday over the futures of Fannie Mae #39;s top executives after regulators #39; cited the mortgage giant for accounting violations going back to 2001.,2,Business,Update 14: Future of Fannie Mae Executives Unclear Speculation swirled Thursday over the futures of top executives after regulators #39; cited the mortgage giant for accounting violations going back to 2001.,0.9847
"Small changes, big profits Staples Inc. hosted a daylong event last week for analysts who follow the company's stock, laying out plans to keep growing in the immediate future and beyond. Everyone went home smiling.",2,Business,"Small changes, big profits: Staples Inc. hosted a daylong event last week for analysts who follow the company's stock, laying out plans to keep growing in the immediate future and beyond.",0.9383
"Bonds #39; contract reworked; will stage assault on Aaron #39;s record as &lt;b&gt;...&lt;/b&gt; Now that Barry Bonds is assured of staying with the San Francisco Giants for two more seasons, he already is looking beyond. His children won #39;t let him think about retirement just yet.",1,Sports,"Bonds #39; contract reworked; will stage assault on Aaron #39's record as 'lt;b&gt;...&lt;/b. Now that Barry Bonds is assured of staying with the San Francisco Giants for two more seasons, he already is looking beyond. His children won't let him think about retirement just yet.",0.9836
"Number of Kids on Antidepressants Drops Dramatically NEW YORK (AP) -- The number of children taking antidepressants has dropped dramatically since the Food and Drug Administration cautioned that the drugs can provoke suicidal behavior, according to a study.    Pharmacy benefit manager Medco Health Solutions found that the number of children taking antidepressants fell 18 percent in the first quarter and an additional 5 percent in the second quarter...",3,Sci/Tech,"Number of kids on antidepressants drops Dramatically New York (AP) -- The number of children taking antidepressants has dropped dramatically since the Food and Drug Administration warned that the drugs can provoke suicidal behavior, according to a study.",0.9661
"Novell launches Linux for desktop computers Novell, one of the popular names in the open-source community, has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.",3,Sci/Tech,"Novell releases Linux for desktop computers Novell, one of the popular names in the open-source community, has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.",0.9819
Stocks Higher on Drop in Jobless Claims A sharp drop in initial unemployment claims and bullish forecasts from Nokia and Texas Instruments sent stocks slightly higher in early trading Thursday.,2,Business,Stocks higher on drop in Jobless Claims A sharp drop in initial unemployment claims and bullish forecasts from Nokia and Texas Instruments sent stocks higher in early trading on Thursday.,0.997
Focus on deadly Africa diseases The UN's Global Fund meets African leaders in Tanzania for talks on fighting the world's deadliest diseases.,0,World,Focus on deadly Africa diseases The UN's Global Fund meets African leaders in Tanzania on Saturday for talks on fighting the world's deadliest diseases.,0.9847
"EADS Offers to Split U.S. Tanker Deal With Boeing European Aeronautic Defense and Space Co., the parent of aircraft maker Airbus SAS, has proposed splitting a contested U.S. Air Force contract for refueling tankers with its rival Boeing Co., the European group's U.S. office said Friday.",2,Business,"EADS Offers to Split U.S. Tanker Deal With Boeing European Aeronautic Defense and Space Co., the parent of aircraft maker Airbus SAS, has proposed splitting a contract for refueling tankers with its rival Boeing.",0.9898
