original_text,label,label_name,paraphrase,similarity
AU OKs more troops for Darfur; talks resume Sudan #39;s government and Darfur rebels are likely to restart talks Thursday as the African Union said it would increase its forces in the restive region.,0,World,The AU accepts more troops for Darfur; talks resume Sudan #39; the government and Darfur rebels are likely to resume talks on Thursday while the African Union has declared that it will increase its forces in the resilient region.,0.9126
"Only injury can stop peerless Federer at Masters Cup Last season, Roger Federer left Houston not even the top-ranked player of the year. He returns to the Westside Tennis Club next week to defend his Masters Cup title as the most ",1,Sports,"Only the injury can stop Federer without peers at the Masters Cup Last season, Roger Federer left Houston not even the best player of the year. He returns to the Westside Tennis Club next week to defend his Masters Cup title as the most",0.9879
"North Korea Seen as Tying Nuclear Talks to US Election North Korea is waiting out the American presidential election in order to bargain with the winner over its nuclear weapons program, according to analysts here and a British diplomat who left Pyongyang today.",0,World,"North Korea Considered Nuclear Chain Talks to US Election North Korea is waiting for the US presidential election to negotiate with the winner of its nuclear weapons program, according to analysts here and a British diplomat who left Pyongyang today.",0.9391
TV's Passport Stamp of Approval The sixth season of a popular reality television show is ready to rock the world.,2,Business,Television Passport Approval Stamp The sixth season of a popular reality television program is ready to shake the world.,0.8967
"Bud Selig Has Skin Cancer Surgery NEW YORK -- Baseball commissioner Bud Selig had surgery Monday to remove a cancerous lesion from his forehead. The lesion was detected last month during Selig #39;s annual physical, and a biopsy confirmed that it contained melanoma, a form of skin cancer.",1,Sports,"Bud Selig has skin cancer NEW YORK Surgery -- Baseball commissioner Bud Selig was operated on Monday to remove a cancerous lesion from his forehead. The lesion was detected last month during the annual Selig #39;s physical, and a biopsy confirmed that it contained melanoma, a form of skin cancer.",0.9907
"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday.",0,World,"Immigrants settle in large cities, but are less likely to find work: Statistics Canada (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada in the 1990s settled in one of the country's 27 census metropolitan areas, but it is even harder to find work than Canadian-born citizens, according to Statistics Canada, on Wednesday.",0.9853
"Bad weather blamed for Indon crash BAD weather was the main cause of an accident which killed 26 people aboard an airplane whose spoiler did not work well, Indonesian investigators said today.",0,World,"The bad weather attributed to the Indon accident Bad weather was the main cause of an accident that killed 26 people on board an aircraft whose spoiler was not working well, said Indonesian investigators today.",0.9648
Musharraf visits Afghanistan Pakistani President General Pervez Musharraf on his visit after the landmark presidential polls in Afghanistan congratulated his Afghan counterpart Hamid Karzai for his victory Saturday afternoon.,0,World,"Musharraf visits Afghanistan General Pervez Musharraf, President of Pakistan, during his visit after the presidential elections in Afghanistan, congratulated his Afghan counterpart Hamid Karzai for his victory on Saturday afternoon.",0.9804
"Nortel financial filings could be delayed into 2005 Less than a week after it launched a media blitz to boost its image, Nortel Networks Ltd. postponed yet again the release of its financial statements, underlining the company #39;s challenges to steer out of the ",2,Business,"Nortel's financial deposits could be delayed in 2005 Less than a week after the launch of a media blitz to boost its image, Nortel Networks Ltd. has postponed the publication of its financial statements once again, highlighting Company No. 39; the challenges to emerge from the",0.9391
"Leeds students figure high on working curve Undergraduates in the city earn more than 90 a week on average, just behind Glasgow, Cambridge and Cardiff. Their hard-earned cash is likely to be spent on looking good and socialising, the ",2,Business,"Leeds students are high on the work curve Undergraduate students in the city earn more than 90 per week on average, just behind Glasgow, Cambridge and Cardiff. Their hard-earned money is likely to be spent on the good and social aspect, the",0.9687
Hosted E-Mail Service Leaves Windows for Linux Company outsources e-mail for small to medium businesses.,3,Sci/Tech,Hosted E-Mail Service leaves Windows for Linux Company subcontracts e-mail for small and medium-sized enterprises.,0.9423
"Plans for new Beagle trip to Mars The team behind Beagle 2, the failed mission to land on Mars and search for life, have unveiled plans for a successor. Professor Colin Pillinger, lead ",3,Sci/Tech,"Plans for a new Beagle trip to Mars The team behind Beagle 2, the failed mission to land on Mars and seek life, have unveiled plans for a successor.",0.9536
"US security official killed in Iraq attack A US security official, assigned to the US Embassy in Baghdad, was killed on Sunday by a mortar attack on a US Army base near Baghdad International Airport, US Secretary of State Colin Powell said.",0,World,"American Security Officer Killed in Iraq An American security officer, posted to the US Embassy in Baghdad, was killed on Sunday by a mortar attack on a US Army base near Baghdad International Airport, said US Secretary of State Colin Powell.",0.9145
Lackluster Jobs Report Pushes Stocks Down NEW YORK - Investors pushed stocks lower Friday as a surprisingly lackluster job creation report deepened Wall Street's pessimism over the health of the economy. A solid earnings report from General Electric Co...,0,World,Lackluster Jobs Report pushes stock down NEW YORK - Investors pushed stock down Friday as a surprisingly weak job creation report deepens Wall Street's pessimism about the health of the economy.,0.9146
"Volkswagen May Be Close to Settling Its Wage Talks Volkswagen and its workers entered a critical week in their wage negotiations on Monday, with signs that a compromise was taking shape even as protests flared at factories across Germany.",0,World,"Volkswagen may be close to settling its Volkswagen wage negotiations and its workers entered into a critical week in their wage negotiations on Monday, with signs that a compromise was taking shape even when protests broke out in factories across Germany.",0.973
"Corporate tax bill nearing approval WASHINGTON US House and Senate negotiators, moving swiftly to finish a bill that would create more than \$100 billion in corporate tax breaks, have approved a \$10 billion buyout for tobacco farmers and rejected a Senate provision that would have subjected ",2,Business,"Corporate Tax Bill Approaching WASHINGTON Approval U.S. House and Senate negotiators quickly completed a bill that would create more than $100 billion in corporate tax relief, approved a $10 billion buyback for tobacco producers and rejected a Senate provision that would have been submitted",0.9345
Update 14: Future of Fannie Mae Executives Unclear Speculation swirled Thursday over the futures of Fannie Mae #39;s top executives after regulators #39; cited the mortgage giant for accounting violations going back to 2001.,2,Business,Update 14: Fannie Mae Executives Onclear Speculation's future swirled on Thursday about Fannie Mae's future #39; senior executives after regulators #39; quoted the mortgage giant for accounting violations dating back to 2001.,0.9037
"Small changes, big profits Staples Inc. hosted a daylong event last week for analysts who follow the company's stock, laying out plans to keep growing in the immediate future and beyond. Everyone went home smiling.",2,Business,"Small changes, big profits Staples Inc. hosted last week a one-day event for analysts following the company's stock, setting out plans to continue to grow in the immediate future and beyond.",0.9347
